entry_id,date,account,vendor,amount,preparer,is_manipulated
JE-000016,2025-04-08,판매비와관리비,거래처-020,291306,이감사,False
JE-002501,2025-04-08,미수금,거래처-010,6186610,최담당,False
JE-000492,2025-04-08,매출,거래처-040,12411649,박전표,False
JE-002716,2025-04-08,매입,거래처-009,733053,이감사,False
JE-001455,2025-04-08,미지급금,거래처-017,267233,이감사,False
JE-002858,2025-04-08,매출,거래처-032,316203,최담당,False
JE-000856,2025-04-08,매출,거래처-037,263447,박전표,False
JE-001407,2025-04-08,미수금,거래처-002,143014,최담당,False
JE-004125,2025-04-08,미수금,거래처-005,5000000,최담당,True
JE-001728,2025-04-08,매출,거래처-029,941168,이감사,False
JE-000666,2025-04-08,미수금,거래처-020,717613,최담당,False
JE-000161,2025-04-09,매출,거래처-019,5522029,박전표,False
JE-001304,2025-04-09,미지급금,거래처-036,1233528,김회계,False
JE-001551,2025-04-09,매출원가,거래처-018,215527,박전표,False
JE-003477,2025-04-09,미수금,거래처-012,879138,이감사,False
JE-003465,2025-04-09,매출,거래처-031,1494089,박전표,False
JE-000228,2025-04-09,매입,거래처-037,403288,이감사,False
JE-000335,2025-04-09,매입,거래처-008,5468876,최담당,False
JE-001635,2025-04-09,판매비와관리비,거래처-011,397328,최담당,False
JE-003494,2025-04-09,미수금,거래처-005,2326249,김회계,False
JE-004150,2025-04-09,미지급금,거래처-023,350151,최담당,False
JE-001046,2025-04-09,매입,거래처-036,533388,이감사,False
JE-004084,2025-04-09,매출,거래처-036,128621,최담당,False
JE-003273,2025-04-10,매입,거래처-029,394242,박전표,False
JE-002696,2025-04-10,미지급금,거래처-021,6934163,최담당,False
JE-000077,2025-04-10,판매비와관리비,거래처-013,161083,최담당,False
JE-003652,2025-04-10,판매비와관리비,거래처-010,1136826,이감사,False
JE-001713,2025-04-10,매입,거래처-008,1645994,이감사,False
JE-001381,2025-04-10,미지급금,거래처-015,497010,최담당,False
JE-000127,2025-04-10,미수금,거래처-031,147774,김회계,False
JE-000004,2025-04-10,미지급금,거래처-032,71271,박전표,False
JE-003876,2025-04-10,매입,거래처-040,308813,최담당,False
JE-003353,2025-04-11,매입,거래처-029,85428,박전표,False
JE-000669,2025-04-11,매입,거래처-035,1049118,박전표,False
JE-003796,2025-04-11,매출,거래처-030,514604,이감사,False
JE-000907,2025-04-11,판매비와관리비,거래처-040,661571,김회계,False
JE-000389,2025-04-11,매출,거래처-026,1140282,최담당,False
JE-001643,2025-04-11,매출원가,거래처-033,207978,박전표,False
JE-001180,2025-04-11,매출,거래처-007,54444,김회계,False
JE-003423,2025-04-11,매입,거래처-034,1694193,김회계,False
JE-004060,2025-04-11,미지급금,거래처-033,289897,박전표,False
JE-000890,2025-04-11,매출,거래처-024,66528,최담당,False
JE-002963,2025-04-12,미수금,거래처-019,565409,박전표,False
JE-003275,2025-04-12,매입,거래처-027,35169,박전표,False
JE-001996,2025-04-12,미지급금,거래처-003,4239549,김회계,False
JE-001957,2025-04-12,매출원가,거래처-033,4475206,이감사,False
JE-002547,2025-04-12,매출,거래처-025,614120,김회계,False
JE-003714,2025-04-12,매출,거래처-013,598334,이감사,False
JE-000609,2025-04-12,매입,거래처-032,2079120,최담당,False
JE-003815,2025-04-13,미수금,거래처-018,2366524,이감사,False
JE-002793,2025-04-13,미지급금,거래처-028,58422206,최담당,False
JE-001479,2025-04-13,미지급금,거래처-011,2662328,최담당,False
JE-003626,2025-04-13,매출원가,거래처-032,2518544,박전표,False
JE-000575,2025-04-13,미지급금,거래처-017,273065,박전표,False
JE-003555,2025-04-13,매출원가,거래처-006,730982,이감사,False
JE-002909,2025-04-13,매출,거래처-012,792258,김회계,False
JE-002310,2025-04-13,매입,거래처-030,77220841,김회계,False
JE-001876,2025-04-13,미지급금,거래처-028,378724,김회계,False
JE-003925,2025-04-13,판매비와관리비,거래처-005,331322,김회계,False
JE-003108,2025-04-13,판매비와관리비,거래처-016,5194471,김회계,False
JE-002824,2025-04-13,매입,거래처-017,103590,이감사,False
JE-001048,2025-04-14,미지급금,거래처-017,2895921,최담당,False
JE-002237,2025-04-14,매출,거래처-009,236947,최담당,False
JE-000146,2025-04-14,매입,거래처-035,848048,김회계,False
JE-000797,2025-04-14,매출,거래처-013,727793,최담당,False
JE-002233,2025-04-14,판매비와관리비,거래처-028,90867,최담당,False
JE-003233,2025-04-14,매출원가,거래처-027,19754239,김회계,False
JE-002901,2025-04-14,판매비와관리비,거래처-038,74353,박전표,False
JE-003696,2025-04-14,판매비와관리비,거래처-034,2756993,최담당,False
JE-000110,2025-04-14,미수금,거래처-019,11568082,김회계,False
JE-001856,2025-04-14,매출원가,거래처-036,1084105,박전표,False
JE-000862,2025-04-14,매입,거래처-032,2662015,김회계,False
JE-002622,2025-04-14,미수금,거래처-036,848922,박전표,False
JE-002974,2025-04-14,매출,거래처-024,742133,김회계,False
JE-003036,2025-04-15,매출원가,거래처-010,1240708,최담당,False
JE-001849,2025-04-15,미지급금,거래처-035,121870,박전표,False
JE-001874,2025-04-15,매입,거래처-008,370359,이감사,False
JE-001804,2025-04-15,매출원가,거래처-024,227345,이감사,False
JE-000618,2025-04-15,매입,거래처-038,2428719,박전표,False
JE-000635,2025-04-15,매입,거래처-002,816039,이감사,False
JE-002438,2025-04-15,매입,거래처-008,363432,박전표,False
JE-001647,2025-04-15,판매비와관리비,거래처-017,2736668,이감사,False
JE-002973,2025-04-16,미수금,거래처-039,757189,이감사,False
JE-001449,2025-04-16,매입,거래처-016,328117,이감사,False
JE-002370,2025-04-16,판매비와관리비,거래처-013,673438,이감사,False
JE-002964,2025-04-16,미지급금,거래처-007,576472,최담당,False
JE-001468,2025-04-16,미지급금,거래처-002,330729,이감사,False
JE-004023,2025-04-16,매입,거래처-011,285379,이감사,False
JE-000435,2025-04-16,미지급금,거래처-019,3050272,김회계,False
JE-000051,2025-04-17,미지급금,거래처-004,764577,박전표,False
JE-000201,2025-04-17,매입,거래처-003,5279177,박전표,False
JE-003394,2025-04-17,미수금,거래처-008,811365,이감사,False
JE-000196,2025-04-17,매출원가,거래처-007,1801027,이감사,False
JE-001666,2025-04-17,매입,거래처-016,4505146,박전표,False
JE-001000,2025-04-17,판매비와관리비,거래처-020,684092,박전표,False
JE-003910,2025-04-17,매입,거래처-031,7556254,이감사,False
JE-000456,2025-04-17,미지급금,거래처-031,322115,이감사,False
JE-001568,2025-04-18,매입,거래처-008,108857,최담당,False
JE-001081,2025-04-18,매출원가,거래처-034,5151332,박전표,False
JE-002779,2025-04-18,미지급금,거래처-038,140701,이감사,False
JE-001482,2025-04-18,매입,거래처-030,845570,김회계,False
JE-001075,2025-04-18,판매비와관리비,거래처-003,126139,박전표,False
JE-003288,2025-04-18,판매비와관리비,거래처-031,255330,이감사,False
JE-002782,2025-04-18,미지급금,거래처-022,171844,최담당,False
JE-003946,2025-04-18,매출,거래처-007,189251,박전표,False
JE-002928,2025-04-18,미수금,거래처-029,141799,박전표,False
JE-003853,2025-04-18,미수금,거래처-002,7426,최담당,False
JE-002978,2025-04-18,판매비와관리비,거래처-005,109753,최담당,False
JE-001515,2025-04-18,판매비와관리비,거래처-024,2559959,최담당,False
JE-003732,2025-04-18,미수금,거래처-016,3735576,최담당,False
JE-003398,2025-04-18,매출원가,거래처-040,4893387,이감사,False
JE-001185,2025-04-18,매출원가,거래처-024,576132,박전표,False
JE-000921,2025-04-18,미수금,거래처-020,2125863,김회계,False
JE-000774,2025-04-18,미지급금,거래처-034,532311,김회계,False
JE-000190,2025-04-18,미수금,거래처-016,1571443,최담당,False
JE-004030,2025-04-18,매출원가,거래처-030,637155,이감사,False
JE-001988,2025-04-19,판매비와관리비,거래처-026,174389,최담당,False
JE-003664,2025-04-19,판매비와관리비,거래처-020,195842,박전표,False
JE-000693,2025-04-19,매출원가,거래처-017,720638,이감사,False
JE-000700,2025-04-19,매입,거래처-021,399537,박전표,False
JE-002764,2025-04-19,매출원가,거래처-037,2653031,최담당,False
JE-002048,2025-04-19,매출,거래처-023,1136125,김회계,False
JE-001725,2025-04-19,매입,거래처-021,3192209,이감사,False
JE-001057,2025-04-19,매입,거래처-009,806386,최담당,False
JE-003512,2025-04-19,매출원가,거래처-021,2285538,최담당,False
JE-002866,2025-04-19,미수금,거래처-017,3269137,박전표,False
JE-002173,2025-04-19,매출,거래처-017,1866573,김회계,False
JE-003901,2025-04-19,매출원가,거래처-038,2508007,박전표,False
JE-001813,2025-04-19,매출,거래처-037,3588963,최담당,False
JE-002848,2025-04-19,미수금,거래처-023,55826,이감사,False
JE-002780,2025-04-20,매출원가,거래처-027,115549,이감사,False
JE-002361,2025-04-20,미지급금,거래처-009,54992,박전표,False
JE-003550,2025-04-20,판매비와관리비,거래처-018,2582119,최담당,False
JE-001342,2025-04-20,미지급금,거래처-021,1246771,박전표,False
JE-003262,2025-04-20,매입,거래처-003,511725,이감사,False
JE-003252,2025-04-20,판매비와관리비,거래처-011,2579191,김회계,False
JE-003069,2025-04-20,판매비와관리비,거래처-014,537647,최담당,False
JE-002234,2025-04-20,매출,거래처-004,42523,김회계,False
JE-003830,2025-04-20,미수금,거래처-012,249823,이감사,False
JE-001145,2025-04-20,미지급금,거래처-012,47176,최담당,False
JE-002624,2025-04-20,미수금,거래처-034,24091798,박전표,False
JE-003118,2025-04-20,미수금,거래처-026,527178,최담당,False
JE-002766,2025-04-20,매입,거래처-013,117682,최담당,False
JE-002612,2025-04-20,매출,거래처-020,1548381,박전표,False
JE-003157,2025-04-20,미수금,거래처-023,3500112,김회계,False
JE-002574,2025-04-20,매출,거래처-031,4111794,이감사,False
JE-003979,2025-04-20,미지급금,거래처-007,4396350,박전표,False
JE-001065,2025-04-20,미지급금,거래처-021,2936970,최담당,False
JE-000413,2025-04-21,매입,거래처-026,2560596,박전표,False
JE-003747,2025-04-21,미지급금,거래처-025,2000000,김회계,True
JE-000328,2025-04-21,매출원가,거래처-021,502544,최담당,False
JE-003205,2025-04-21,매입,거래처-014,5721433,박전표,False
JE-003836,2025-04-21,미지급금,거래처-037,9998376,김회계,True
JE-000097,2025-04-21,매입,거래처-004,268938,김회계,False
JE-002224,2025-04-21,매입,거래처-012,837695,최담당,False
JE-003508,2025-04-21,매출원가,거래처-039,89421,박전표,False
JE-003993,2025-04-21,미수금,거래처-040,1005867,최담당,False
JE-002892,2025-04-22,미수금,거래처-025,140204,이감사,False
JE-000070,2025-04-22,매출,거래처-039,728759,이감사,False
JE-002686,2025-04-22,매출,거래처-007,1171260,박전표,False
JE-002644,2025-04-22,판매비와관리비,거래처-003,1415587,박전표,False
JE-000250,2025-04-22,매입,거래처-012,73515,이감사,False
JE-002589,2025-04-22,판매비와관리비,거래처-010,448129,최담당,False
JE-001043,2025-04-22,매출원가,거래처-034,9996454,최담당,True
JE-001823,2025-04-22,미수금,거래처-031,1266075,이감사,False
JE-002278,2025-04-22,판매비와관리비,거래처-001,11181227,최담당,False
JE-003703,2025-04-22,매입,거래처-003,1566018,박전표,False
JE-000211,2025-04-22,매출,거래처-013,10785767,최담당,False
JE-000342,2025-04-22,매출원가,거래처-034,920639,박전표,False
JE-002418,2025-04-22,매출원가,거래처-040,2259043,최담당,False
JE-003073,2025-04-22,매출,거래처-027,2605786,이감사,False
JE-001751,2025-04-22,판매비와관리비,거래처-029,1400536,박전표,False
JE-002067,2025-04-22,매입,거래처-014,1310521,박전표,False
JE-002835,2025-04-23,매출,거래처-035,99091,김회계,False
JE-000976,2025-04-23,매출원가,거래처-003,331509,이감사,False
JE-000221,2025-04-23,미수금,거래처-035,738806,김회계,False
JE-002802,2025-04-23,매출원가,거래처-018,1657995,이감사,False
JE-003116,2025-04-23,매출,거래처-016,988308,이감사,False
JE-004041,2025-04-23,미수금,거래처-015,18146869,김회계,False
JE-002579,2025-04-23,매출,거래처-004,289343,최담당,False
JE-003318,2025-04-23,미수금,거래처-012,1480555,김회계,False
JE-001500,2025-04-23,매출,거래처-036,492822,이감사,False
JE-000808,2025-04-23,매출원가,거래처-002,289508,김회계,False
JE-000581,2025-04-24,매출,거래처-035,679357,최담당,False
JE-002690,2025-04-24,미지급금,거래처-010,486307,이감사,False
JE-001972,2025-04-24,판매비와관리비,거래처-002,1219161,이감사,False
JE-002726,2025-04-24,매출,거래처-005,2422220,박전표,False
JE-002393,2025-04-24,판매비와관리비,거래처-036,219695,이감사,False
JE-001630,2025-04-24,미지급금,거래처-037,900205,박전표,False
JE-001684,2025-04-24,미수금,거래처-013,4280627,이감사,False
JE-001344,2025-04-24,판매비와관리비,거래처-034,9996863,이감사,True
JE-002116,2025-04-24,매출,거래처-025,143059,김회계,False
JE-001790,2025-04-24,매입,거래처-039,236828,이감사,False
JE-000641,2025-04-25,미지급금,거래처-028,7470558,최담당,False
JE-004020,2025-04-25,매출,거래처-005,567914,최담당,False
JE-002719,2025-04-25,매입,거래처-019,458722,박전표,False
JE-003583,2025-04-25,매출원가,거래처-030,2728011,이감사,False
JE-001664,2025-04-25,미수금,거래처-022,310496,이감사,False
JE-002230,2025-04-25,매출원가,거래처-028,856210,이감사,False
JE-003037,2025-04-25,미수금,거래처-038,25369,이감사,False
JE-000855,2025-04-25,판매비와관리비,거래처-006,608609,이감사,False
JE-002262,2025-04-26,매입,거래처-006,1804692,최담당,False
JE-002575,2025-04-26,판매비와관리비,거래처-015,17830,이감사,False
JE-000464,2025-04-26,매입,거래처-017,4271548,박전표,False
JE-001249,2025-04-26,매입,거래처-007,12045,최담당,False
JE-000064,2025-04-26,매출,거래처-001,150349,김회계,False
JE-001345,2025-04-26,미수금,거래처-031,29069,박전표,False
JE-002864,2025-04-26,미지급금,거래처-024,1280920,이감사,False
JE-001052,2025-04-26,매출,거래처-040,492269,최담당,False
JE-004080,2025-04-26,매출,거래처-008,178541,이감사,False
JE-000205,2025-04-26,미지급금,거래처-006,39127,최담당,False
JE-001597,2025-04-26,미수금,거래처-038,1257586,최담당,False
JE-003142,2025-04-27,미수금,거래처-033,2608981,최담당,False
JE-003887,2025-04-27,미수금,거래처-038,7092888,이감사,False
JE-000747,2025-04-27,매출,거래처-014,2004465,최담당,False
JE-000650,2025-04-27,매출원가,거래처-018,439855,이감사,False
JE-000485,2025-04-27,매출,거래처-031,217757,최담당,False
JE-001870,2025-04-27,판매비와관리비,거래처-001,2458388,김회계,False
JE-003749,2025-04-27,매입,거래처-040,43168,최담당,False
JE-001193,2025-04-27,매입,거래처-016,1057557,김회계,False
